date,staff_id,staff_name,staff_type,staff_role,cases,minutes,week
2025-12-11,S009,林美療師,therapist,therapist,0,95,50
2025-12-11,S010,葉美療師,therapist,therapist,0,126,50
2025-12-11,S011,陳美療師,therapist,therapist,0,150,50
2025-12-11,S012,黃諮詢師,consultant,consultant,0,118,50
2025-12-11,S013,林諮詢師,consultant,consultant,0,149,50
2025-12-11,S014,郭櫃台,admin,admin,0,326,50
2025-12-11,S015,許行政,admin,admin,0,446,50
2025-12-11,S016,邱客服,admin,admin,0,340,50
2025-12-11,S017,王護理師,nurse,nurse,0,94,50
2025-12-11,S018,趙護理師,nurse,nurse,0,92,50
2025-12-11,S019,周諮詢師,consultant,consultant,0,148,50
2025-12-12,S001,陳醫師,doctor,doctor,0,59,50
2025-12-12,S002,李醫師,doctor,doctor,0,34,50
2025-12-12,S003,吳醫師,doctor,doctor,0,59,50
2025-12-12,S004,林醫師,doctor,doctor,0,57,50
2025-12-12,S005,張護理師,nurse,nurse,0,115,50
2025-12-12,S006,劉護理師,nurse,nurse,0,111,50
2025-12-12,S007,陳護理師,nurse,nurse,0,95,50
2025-12-12,S008,王美療師,therapist,therapist,0,103,50
2025-12-12,S009,林美療師,therapist,therapist,0,93,50
2025-12-12,S010,葉美療師,therapist,therapist,0,138,50
2025-12-12,S011,陳美療師,therapist,therapist,0,139,50
2025-12-12,S012,黃諮詢師,consultant,consultant,0,95,50
2025-12-12,S013,林諮詢師,consultant,consultant,0,127,50
2025-12-12,S014,郭櫃台,admin,admin,0,434,50
2025-12-12,S015,許行政,admin,admin,0,420,50
2025-12-12,S016,邱客服,admin,admin,0,428,50
2025-12-12,S017,王護理師,nurse,nurse,0,122,50
2025-12-12,S018,趙護理師,nurse,nurse,0,136,50
2025-12-12,S019,周諮詢師,consultant,consultant,0,131,50
2025-12-13,S001,陳醫師,doctor,doctor,0,52,50
2025-12-13,S002,李醫師,doctor,doctor,0,58,50
2025-12-13,S003,吳醫師,doctor,doctor,0,51,50
2025-12-13,S004,林醫師,doctor,doctor,0,51,50
2025-12-13,S005,張護理師,nurse,nurse,0,118,50
2025-12-13,S006,劉護理師,nurse,nurse,0,119,50
2025-12-13,S007,陳護理師,nurse,nurse,0,129,50
2025-12-13,S008,王美療師,therapist,therapist,0,140,50
2025-12-13,S009,林美療師,therapist,therapist,0,93,50
2025-12-13,S010,葉美療師,therapist,therapist,0,149,50
2025-12-13,S011,陳美療師,therapist,therapist,0,100,50
2025-12-13,S012,黃諮詢師,consultant,consultant,0,120,50
2025-12-13,S013,林諮詢師,consultant,consultant,0,117,50
2025-12-13,S014,郭櫃台,admin,admin,0,391,50
2025-12-13,S015,許行政,admin,admin,0,409,50
2025-12-13,S016,邱客服,admin,admin,0,363,50
2025-12-13,S017,王護理師,nurse,nurse,0,95,50
2025-12-13,S018,趙護理師,nurse,nurse,0,118,50
2025-12-13,S019,周諮詢師,consultant,consultant,0,119,50
2025-12-14,S001,陳醫師,doctor,doctor,0,36,50
2025-12-14,S002,李醫師,doctor,doctor,0,33,50
2025-12-14,S003,吳醫師,doctor,doctor,0,37,50
2025-12-14,S004,林醫師,doctor,doctor,0,33,50
2025-12-14,S005,張護理師,nurse,nurse,0,106,50
2025-12-14,S006,劉護理師,nurse,nurse,0,147,50
2025-12-14,S007,陳護理師,nurse,nurse,0,127,50
2025-12-14,S008,王美療師,therapist,therapist,0,90,50
2025-12-14,S009,林美療師,therapist,therapist,0,100,50
2025-12-14,S010,葉美療師,therapist,therapist,0,143,50
2025-12-14,S011,陳美療師,therapist,therapist,0,147,50
2025-12-14,S012,黃諮詢師,consultant,consultant,0,129,50
2025-12-14,S013,林諮詢師,consultant,consultant,0,150,50
2025-12-14,S014,郭櫃台,admin,admin,0,367,50
2025-12-14,S015,許行政,admin,admin,0,440,50
2025-12-14,S016,邱客服,admin,admin,0,412,50
2025-12-14,S017,王護理師,nurse,nurse,0,90,50
2025-12-14,S018,趙護理師,nurse,nurse,0,116,50
2025-12-14,S019,周諮詢師,consultant,consultant,0,101,50
2025-12-15,S001,陳醫師,doctor,doctor,0,60,51
2025-12-15,S002,李醫師,doctor,doctor,0,47,51
2025-12-15,S003,吳醫師,doctor,doctor,0,59,51
2025-12-15,S004,林醫師,doctor,doctor,0,46,51
2025-12-15,S005,張護理師,nurse,nurse,0,113,51
2025-12-15,S006,劉護理師,nurse,nurse,0,118,51
2025-12-15,S007,陳護理師,nurse,nurse,0,144,51
2025-12-15,S008,王美療師,therapist,therapist,0,132,51
2025-12-15,S009,林美療師,therapist,therapist,0,112,51
2025-12-15,S010,葉美療師,therapist,therapist,0,137,51
2025-12-15,S011,陳美療師,therapist,therapist,0,107,51
2025-12-15,S012,黃諮詢師,consultant,consultant,0,107,51
2025-12-15,S013,林諮詢師,consultant,consultant,0,135,51
2025-12-15,S014,郭櫃台,admin,admin,0,341,51
2025-12-15,S015,許行政,admin,admin,0,331,51
2025-12-15,S016,邱客服,admin,admin,0,361,51
2025-12-15,S017,王護理師,nurse,nurse,0,124,51
2025-12-15,S018,趙護理師,nurse,nurse,0,132,51
2025-12-15,S019,周諮詢師,consultant,consultant,0,120,51
2025-12-16,S001,陳醫師,doctor,doctor,0,53,51
2025-12-16,S002,李醫師,doctor,doctor,0,52,51
2025-12-16,S003,吳醫師,doctor,doctor,0,59,51
2025-12-16,S004,林醫師,doctor,doctor,0,43,51
2025-12-16,S005,張護理師,nurse,nurse,0,117,51
2025-12-16,S006,劉護理師,nurse,nurse,0,133,51
2025-12-16,S007,陳護理師,nurse,nurse,0,119,51
2025-12-16,S008,王美療師,therapist,therapist,0,107,51
2025-12-16,S009,林美療師,therapist,therapist,0,121,51
2025-12-16,S010,葉美療師,therapist,therapist,0,145,51
2025-12-16,S011,陳美療師,therapist,therapist,0,101,51
2025-12-16,S012,黃諮詢師,consultant,consultant,0,150,51
2025-12-16,S013,林諮詢師,consultant,consultant,0,131,51
2025-12-16,S014,郭櫃台,admin,admin,0,410,51
2025-12-16,S015,許行政,admin,admin,0,402,51
2025-12-16,S016,邱客服,admin,admin,0,436,51
2025-12-16,S017,王護理師,nurse,nurse,0,146,51
2025-12-16,S018,趙護理師,nurse,nurse,0,144,51
2025-12-16,S019,周諮詢師,consultant,consultant,0,134,51
2025-12-17,S001,陳醫師,doctor,doctor,0,47,51
2025-12-17,S002,李醫師,doctor,doctor,0,40,51
2025-12-17,S003,吳醫師,doctor,doctor,0,40,51
2025-12-17,S004,林醫師,doctor,doctor,0,32,51
2025-12-17,S005,張護理師,nurse,nurse,0,121,51
2025-12-17,S006,劉護理師,nurse,nurse,0,147,51
2025-12-17,S007,陳護理師,nurse,nurse,0,92,51
2025-12-17,S008,王美療師,therapist,therapist,0,101,51
2025-12-17,S009,林美療師,therapist,therapist,0,138,51
2025-12-17,S010,葉美療師,therapist,therapist,0,100,51
2025-12-17,S011,陳美療師,therapist,therapist,0,93,51
2025-12-17,S012,黃諮詢師,consultant,consultant,0,147,51
2025-12-17,S013,林諮詢師,consultant,consultant,0,130,51
2025-12-17,S014,郭櫃台,admin,admin,0,426,51
2025-12-17,S015,許行政,admin,admin,0,366,51
2025-12-17,S016,邱客服,admin,admin,0,386,51
2025-12-17,S017,王護理師,nurse,nurse,0,99,51
2025-12-17,S018,趙護理師,nurse,nurse,0,109,51
2025-12-17,S019,周諮詢師,consultant,consultant,0,92,51
2025-12-18,S001,陳醫師,doctor,doctor,0,56,51
2025-12-18,S002,李醫師,doctor,doctor,0,35,51
2025-12-18,S003,吳醫師,doctor,doctor,0,31,51
2025-12-18,S004,林醫師,doctor,doctor,0,37,51
2025-12-18,S005,張護理師,nurse,nurse,0,139,51
2025-12-18,S006,劉護理師,nurse,nurse,0,143,51
2025-12-18,S007,陳護理師,nurse,nurse,0,123,51
2025-12-18,S008,王美療師,therapist,therapist,0,90,51
2025-12-18,S009,林美療師,therapist,therapist,0,110,51
2025-12-18,S010,葉美療師,therapist,therapist,0,143,51
2025-12-18,S011,陳美療師,therapist,therapist,0,138,51
2025-12-18,S012,黃諮詢師,consultant,consultant,0,134,51
2025-12-18,S013,林諮詢師,consultant,consultant,0,110,51
2025-12-18,S014,郭櫃台,admin,admin,0,393,51
2025-12-18,S015,許行政,admin,admin,0,337,51
2025-12-18,S016,邱客服,admin,admin,0,394,51
2025-12-18,S017,王護理師,nurse,nurse,0,127,51
2025-12-18,S018,趙護理師,nurse,nurse,0,101,51
2025-12-18,S019,周諮詢師,consultant,consultant,0,96,51
2025-12-19,S001,陳醫師,doctor,doctor,0,52,51
2025-12-19,S002,李醫師,doctor,doctor,0,48,51
2025-12-19,S003,吳醫師,doctor,doctor,0,42,51
2025-12-19,S004,林醫師,doctor,doctor,0,50,51
2025-12-19,S005,張護理師,nurse,nurse,0,131,51
2025-12-19,S006,劉護理師,nurse,nurse,0,94,51
2025-12-19,S007,陳護理師,nurse,nurse,0,111,51
2025-12-19,S008,王美療師,therapist,therapist,0,136,51
2025-12-19,S009,林美療師,therapist,therapist,0,131,51
2025-12-19,S010,葉美療師,therapist,therapist,0,114,51
2025-12-19,S011,陳美療師,therapist,therapist,0,105,51
2025-12-19,S012,黃諮詢師,consultant,consultant,0,132,51
2025-12-19,S013,林諮詢師,consultant,consultant,0,138,51
2025-12-19,S014,郭櫃台,admin,admin,0,302,51
2025-12-19,S015,許行政,admin,admin,0,325,51
2025-12-19,S016,邱客服,admin,admin,0,438,51
2025-12-19,S017,王護理師,nurse,nurse,0,96,51
2025-12-19,S018,趙護理師,nurse,nurse,0,105,51
2025-12-19,S019,周諮詢師,consultant,consultant,0,93,51
2025-12-20,S001,陳醫師,doctor,doctor,0,57,51
2025-12-20,S002,李醫師,doctor,doctor,0,47,51
2025-12-20,S003,吳醫師,doctor,doctor,0,30,51
2025-12-20,S004,林醫師,doctor,doctor,0,37,51
2025-12-20,S005,張護理師,nurse,nurse,0,98,51
2025-12-20,S006,劉護理師,nurse,nurse,0,146,51
2025-12-20,S007,陳護理師,nurse,nurse,0,147,51
2025-12-20,S008,王美療師,therapist,therapist,0,135,51
2025-12-20,S009,林美療師,therapist,therapist,0,123,51
2025-12-20,S010,葉美療師,therapist,therapist,0,138,51
2025-12-20,S011,陳美療師,therapist,therapist,0,126,51
2025-12-20,S012,黃諮詢師,consultant,consultant,0,104,51
2025-12-20,S013,林諮詢師,consultant,consultant,0,103,51
2025-12-20,S014,郭櫃台,admin,admin,0,362,51
2025-12-20,S015,許行政,admin,admin,0,343,51
2025-12-20,S016,邱客服,admin,admin,0,416,51
2025-12-20,S017,王護理師,nurse,nurse,0,115,51
2025-12-20,S018,趙護理師,nurse,nurse,0,111,51
2025-12-20,S019,周諮詢師,consultant,consultant,0,98,51
2025-12-21,S001,陳醫師,doctor,doctor,0,57,51
2025-12-21,S002,李醫師,doctor,doctor,0,50,51
2025-12-21,S003,吳醫師,doctor,doctor,0,54,51
2025-12-21,S004,林醫師,doctor,doctor,0,30,51
2025-12-21,S005,張護理師,nurse,nurse,0,115,51
2025-12-21,S006,劉護理師,nurse,nurse,0,148,51
2025-12-21,S007,陳護理師,nurse,nurse,0,91,51
2025-12-21,S008,王美療師,therapist,therapist,0,130,51
2025-12-21,S009,林美療師,therapist,therapist,0,105,51
2025-12-21,S010,葉美療師,therapist,therapist,0,96,51
2025-12-21,S011,陳美療師,therapist,therapist,0,106,51
2025-12-21,S012,黃諮詢師,consultant,consultant,0,126,51
2025-12-21,S013,林諮詢師,consultant,consultant,0,132,51
2025-12-21,S014,郭櫃台,admin,admin,0,348,51
2025-12-21,S015,許行政,admin,admin,0,433,51
2025-12-21,S016,邱客服,admin,admin,0,431,51
2025-12-21,S017,王護理師,nurse,nurse,0,92,51
2025-12-21,S018,趙護理師,nurse,nurse,0,123,51
2025-12-21,S019,周諮詢師,consultant,consultant,0,100,51
2025-12-22,S001,陳醫師,doctor,doctor,0,47,52
2025-12-22,S002,李醫師,doctor,doctor,0,48,52
2025-12-22,S003,吳醫師,doctor,doctor,0,50,52
2025-12-22,S004,林醫師,doctor,doctor,0,36,52
2025-12-22,S005,張護理師,nurse,nurse,0,103,52
2025-12-22,S006,劉護理師,nurse,nurse,0,122,52
2025-12-22,S007,陳護理師,nurse,nurse,0,147,52
2025-12-22,S008,王美療師,therapist,therapist,0,110,52
2025-12-22,S009,林美療師,therapist,therapist,0,147,52
2025-12-22,S010,葉美療師,therapist,therapist,0,143,52
2025-12-22,S011,陳美療師,therapist,therapist,0,132,52
2025-12-22,S012,黃諮詢師,consultant,consultant,0,119,52
2025-12-22,S013,林諮詢師,consultant,consultant,0,113,52
2025-12-22,S014,郭櫃台,admin,admin,0,376,52
2025-12-22,S015,許行政,admin,admin,0,367,52
2025-12-22,S016,邱客服,admin,admin,0,442,52
2025-12-22,S017,王護理師,nurse,nurse,0,104,52
2025-12-22,S018,趙護理師,nurse,nurse,0,99,52
2025-12-22,S019,周諮詢師,consultant,consultant,0,110,52
2025-12-23,S001,陳醫師,doctor,doctor,0,39,52
2025-12-23,S002,李醫師,doctor,doctor,0,48,52
2025-12-23,S003,吳醫師,doctor,doctor,0,57,52
2025-12-23,S004,林醫師,doctor,doctor,0,43,52
2025-12-23,S005,張護理師,nurse,nurse,0,108,52
2025-12-23,S006,劉護理師,nurse,nurse,0,140,52
2025-12-23,S007,陳護理師,nurse,nurse,0,97,52
2025-12-23,S008,王美療師,therapist,therapist,0,132,52
2025-12-23,S009,林美療師,therapist,therapist,0,133,52
2025-12-23,S010,葉美療師,therapist,therapist,0,134,52
2025-12-23,S011,陳美療師,therapist,therapist,0,136,52
2025-12-23,S012,黃諮詢師,consultant,consultant,0,122,52
2025-12-23,S013,林諮詢師,consultant,consultant,0,100,52
2025-12-23,S014,郭櫃台,admin,admin,0,359,52
2025-12-23,S015,許行政,admin,admin,0,407,52
2025-12-23,S016,邱客服,admin,admin,0,450,52
2025-12-23,S017,王護理師,nurse,nurse,0,102,52
2025-12-23,S018,趙護理師,nurse,nurse,0,126,52
2025-12-23,S019,周諮詢師,consultant,consultant,0,142,52
2025-12-24,S001,陳醫師,doctor,doctor,0,58,52
2025-12-24,S002,李醫師,doctor,doctor,0,56,52
2025-12-24,S003,吳醫師,doctor,doctor,0,38,52
2025-12-24,S004,林醫師,doctor,doctor,0,53,52
2025-12-24,S005,張護理師,nurse,nurse,0,135,52
2025-12-24,S006,劉護理師,nurse,nurse,0,109,52
2025-12-24,S007,陳護理師,nurse,nurse,0,130,52
2025-12-24,S008,王美療師,therapist,therapist,0,110,52
2025-12-24,S009,林美療師,therapist,therapist,0,105,52
2025-12-24,S010,葉美療師,therapist,therapist,0,117,52
2025-12-24,S011,陳美療師,therapist,therapist,0,136,52
2025-12-24,S012,黃諮詢師,consultant,consultant,0,123,52
2025-12-24,S013,林諮詢師,consultant,consultant,0,128,52
2025-12-24,S014,郭櫃台,admin,admin,0,384,52
2025-12-24,S015,許行政,admin,admin,0,422,52
2025-12-24,S016,邱客服,admin,admin,0,323,52
2025-12-24,S017,王護理師,nurse,nurse,0,100,52
2025-12-24,S018,趙護理師,nurse,nurse,0,104,52
2025-12-24,S019,周諮詢師,consultant,consultant,0,123,52
2025-12-25,S001,陳醫師,doctor,doctor,0,45,52
2025-12-25,S002,李醫師,doctor,doctor,0,57,52
2025-12-25,S003,吳醫師,doctor,doctor,0,53,52
2025-12-25,S004,林醫師,doctor,doctor,0,42,52
2025-12-25,S005,張護理師,nurse,nurse,0,91,52
2025-12-25,S006,劉護理師,nurse,nurse,0,142,52
2025-12-25,S007,陳護理師,nurse,nurse,0,96,52
2025-12-25,S008,王美療師,therapist,therapist,0,111,52
2025-12-25,S009,林美療師,therapist,therapist,0,107,52
2025-12-25,S010,葉美療師,therapist,therapist,0,136,52
2025-12-25,S011,陳美療師,therapist,therapist,0,100,52
2025-12-25,S012,黃諮詢師,consultant,consultant,0,121,52
2025-12-25,S013,林諮詢師,consultant,consultant,0,98,52
2025-12-25,S014,郭櫃台,admin,admin,0,312,52
2025-12-25,S015,許行政,admin,admin,0,448,52
2025-12-25,S016,邱客服,admin,admin,0,371,52
2025-12-25,S017,王護理師,nurse,nurse,0,105,52
2025-12-25,S018,趙護理師,nurse,nurse,0,112,52
2025-12-25,S019,周諮詢師,consultant,consultant,0,108,52
2025-12-26,S001,陳醫師,doctor,doctor,0,53,52
2025-12-26,S002,李醫師,doctor,doctor,0,35,52
2025-12-26,S003,吳醫師,doctor,doctor,0,52,52
2025-12-26,S004,林醫師,doctor,doctor,0,33,52
2025-12-26,S005,張護理師,nurse,nurse,0,147,52
2025-12-26,S006,劉護理師,nurse,nurse,0,150,52
2025-12-26,S007,陳護理師,nurse,nurse,0,101,52
2025-12-26,S008,王美療師,therapist,therapist,0,145,52
2025-12-26,S009,林美療師,therapist,therapist,0,108,52
2025-12-26,S010,葉美療師,therapist,therapist,0,136,52
2025-12-26,S011,陳美療師,therapist,therapist,0,91,52
2025-12-26,S012,黃諮詢師,consultant,consultant,0,126,52
2025-12-26,S013,林諮詢師,consultant,consultant,0,140,52
2025-12-26,S014,郭櫃台,admin,admin,0,425,52
2025-12-26,S015,許行政,admin,admin,0,381,52
2025-12-26,S016,邱客服,admin,admin,0,306,52
2025-12-26,S017,王護理師,nurse,nurse,0,110,52
2025-12-26,S018,趙護理師,nurse,nurse,0,142,52
2025-12-26,S019,周諮詢師,consultant,consultant,0,148,52
2025-12-27,S001,陳醫師,doctor,doctor,0,49,52
2025-12-27,S002,李醫師,doctor,doctor,0,60,52
2025-12-27,S003,吳醫師,doctor,doctor,0,30,52
2025-12-27,S004,林醫師,doctor,doctor,0,46,52
2025-12-27,S005,張護理師,nurse,nurse,0,126,52
2025-12-27,S006,劉護理師,nurse,nurse,0,91,52
2025-12-27,S007,陳護理師,nurse,nurse,0,111,52
2025-12-27,S008,王美療師,therapist,therapist,0,108,52
2025-12-27,S009,林美療師,therapist,therapist,0,147,52
2025-12-27,S010,葉美療師,therapist,therapist,0,110,52
2025-12-27,S011,陳美療師,therapist,therapist,0,108,52
2025-12-27,S012,黃諮詢師,consultant,consultant,0,101,52
2025-12-27,S013,林諮詢師,consultant,consultant,0,97,52
2025-12-27,S014,郭櫃台,admin,admin,0,323,52
2025-12-27,S015,許行政,admin,admin,0,328,52
2025-12-27,S016,邱客服,admin,admin,0,354,52
2025-12-27,S017,王護理師,nurse,nurse,0,121,52
2025-12-27,S018,趙護理師,nurse,nurse,0,130,52
2025-12-27,S019,周諮詢師,consultant,consultant,0,141,52
2025-12-28,S001,陳醫師,doctor,doctor,0,46,52
2025-12-28,S002,李醫師,doctor,doctor,0,60,52
2025-12-28,S003,吳醫師,doctor,doctor,0,35,52
2025-12-28,S004,林醫師,doctor,doctor,0,58,52
2025-12-28,S005,張護理師,nurse,nurse,0,94,52
2025-12-28,S006,劉護理師,nurse,nurse,0,142,52
2025-12-28,S007,陳護理師,nurse,nurse,0,141,52
2025-12-28,S008,王美療師,therapist,therapist,0,147,52
2025-12-28,S009,林美療師,therapist,therapist,0,133,52
2025-12-28,S010,葉美療師,therapist,therapist,0,100,52
2025-12-28,S011,陳美療師,therapist,therapist,0,93,52
2025-12-28,S012,黃諮詢師,consultant,consultant,0,145,52
2025-12-28,S013,林諮詢師,consultant,consultant,0,148,52
2025-12-28,S014,郭櫃台,admin,admin,0,301,52
2025-12-28,S015,許行政,admin,admin,0,355,52
2025-12-28,S016,邱客服,admin,admin,0,421,52
2025-12-28,S017,王護理師,nurse,nurse,0,128,52
2025-12-28,S018,趙護理師,nurse,nurse,0,141,52
2025-12-28,S019,周諮詢師,consultant,consultant,0,127,52
2025-12-29,S001,陳醫師,doctor,doctor,0,59,1
2025-12-29,S002,李醫師,doctor,doctor,0,33,1
2025-12-29,S003,吳醫師,doctor,doctor,0,34,1
2025-12-29,S004,林醫師,doctor,doctor,0,60,1
2025-12-29,S005,張護理師,nurse,nurse,0,118,1
2025-12-29,S006,劉護理師,nurse,nurse,0,106,1
2025-12-29,S007,陳護理師,nurse,nurse,0,146,1
2025-12-29,S008,王美療師,therapist,therapist,0,148,1
2025-12-29,S009,林美療師,therapist,therapist,0,121,1
2025-12-29,S010,葉美療師,therapist,therapist,0,139,1
2025-12-29,S011,陳美療師,therapist,therapist,0,112,1
2025-12-29,S012,黃諮詢師,consultant,consultant,0,98,1
2025-12-29,S013,林諮詢師,consultant,consultant,0,112,1
2025-12-29,S014,郭櫃台,admin,admin,0,383,1
2025-12-29,S015,許行政,admin,admin,0,409,1
2025-12-29,S016,邱客服,admin,admin,0,315,1
2025-12-29,S017,王護理師,nurse,nurse,0,136,1
2025-12-29,S018,趙護理師,nurse,nurse,0,110,1
2025-12-29,S019,周諮詢師,consultant,consultant,0,139,1
2025-12-30,S001,陳醫師,doctor,doctor,0,45,1
2025-12-30,S002,李醫師,doctor,doctor,0,56,1
2025-12-30,S003,吳醫師,doctor,doctor,0,30,1
2025-12-30,S004,林醫師,doctor,doctor,0,46,1
2025-12-30,S005,張護理師,nurse,nurse,0,101,1
2025-12-30,S006,劉護理師,nurse,nurse,0,92,1
2025-12-30,S007,陳護理師,nurse,nurse,0,119,1
2025-12-30,S008,王美療師,therapist,therapist,0,149,1
2025-12-30,S009,林美療師,therapist,therapist,0,118,1
2025-12-30,S010,葉美療師,therapist,therapist,0,96,1
2025-12-30,S011,陳美療師,therapist,therapist,0,115,1
2025-12-30,S012,黃諮詢師,consultant,consultant,0,129,1
2025-12-30,S013,林諮詢師,consultant,consultant,0,102,1
2025-12-30,S014,郭櫃台,admin,admin,0,447,1
2025-12-30,S015,許行政,admin,admin,0,359,1
2025-12-30,S016,邱客服,admin,admin,0,338,1
2025-12-30,S017,王護理師,nurse,nurse,0,105,1
2025-12-30,S018,趙護理師,nurse,nurse,0,145,1
2025-12-30,S019,周諮詢師,consultant,consultant,0,119,1
2025-12-31,S001,陳醫師,doctor,doctor,0,45,1
2025-12-31,S002,李醫師,doctor,doctor,0,57,1
2025-12-31,S003,吳醫師,doctor,doctor,0,59,1
2025-12-31,S004,林醫師,doctor,doctor,0,30,1
2025-12-31,S005,張護理師,nurse,nurse,0,141,1
2025-12-31,S006,劉護理師,nurse,nurse,0,133,1
2025-12-31,S007,陳護理師,nurse,nurse,0,140,1
2025-12-31,S008,王美療師,therapist,therapist,0,105,1
2025-12-31,S009,林美療師,therapist,therapist,0,115,1
2025-12-31,S010,葉美療師,therapist,therapist,0,129,1
2025-12-31,S011,陳美療師,therapist,therapist,0,120,1
2025-12-31,S012,黃諮詢師,consultant,consultant,0,114,1
2025-12-31,S013,林諮詢師,consultant,consultant,0,112,1
2025-12-31,S014,郭櫃台,admin,admin,0,442,1
2025-12-31,S015,許行政,admin,admin,0,331,1
2025-12-31,S016,邱客服,admin,admin,0,385,1
2025-12-31,S017,王護理師,nurse,nurse,0,148,1
2025-12-31,S018,趙護理師,nurse,nurse,0,90,1
2025-12-31,S019,周諮詢師,consultant,consultant,0,112,1
2026-01-01,S001,陳醫師,doctor,doctor,0,32,1
2026-01-01,S002,李醫師,doctor,doctor,0,35,1
2026-01-01,S003,吳醫師,doctor,doctor,0,38,1
2026-01-01,S004,林醫師,doctor,doctor,0,45,1
2026-01-01,S005,張護理師,nurse,nurse,0,95,1
2026-01-01,S006,劉護理師,nurse,nurse,0,141,1
2026-01-01,S007,陳護理師,nurse,nurse,0,141,1
2026-01-01,S008,王美療師,therapist,therapist,0,99,1
2026-01-01,S009,林美療師,therapist,therapist,0,149,1
2026-01-01,S010,葉美療師,therapist,therapist,0,95,1
2026-01-01,S011,陳美療師,therapist,therapist,0,99,1
2026-01-01,S012,黃諮詢師,consultant,consultant,0,115,1
2026-01-01,S013,林諮詢師,consultant,consultant,0,106,1
2026-01-01,S014,郭櫃台,admin,admin,0,316,1
2026-01-01,S015,許行政,admin,admin,0,448,1
2026-01-01,S016,邱客服,admin,admin,0,446,1
2026-01-01,S017,王護理師,nurse,nurse,0,95,1
2026-01-01,S018,趙護理師,nurse,nurse,0,146,1
2026-01-01,S019,周諮詢師,consultant,consultant,0,125,1
2026-01-02,S001,陳醫師,doctor,doctor,0,57,1
2026-01-02,S002,李醫師,doctor,doctor,0,39,1
2026-01-02,S003,吳醫師,doctor,doctor,0,54,1
2026-01-02,S004,林醫師,doctor,doctor,0,37,1
2026-01-02,S005,張護理師,nurse,nurse,0,90,1
2026-01-02,S006,劉護理師,nurse,nurse,0,114,1
2026-01-02,S007,陳護理師,nurse,nurse,0,96,1
2026-01-02,S008,王美療師,therapist,therapist,0,101,1
2026-01-02,S009,林美療師,therapist,therapist,0,118,1
2026-01-02,S010,葉美療師,therapist,therapist,0,101,1
2026-01-02,S011,陳美療師,therapist,therapist,0,131,1
2026-01-02,S012,黃諮詢師,consultant,consultant,0,115,1
2026-01-02,S013,林諮詢師,consultant,consultant,0,111,1
2026-01-02,S014,郭櫃台,admin,admin,0,368,1
2026-01-02,S015,許行政,admin,admin,0,420,1
2026-01-02,S016,邱客服,admin,admin,0,448,1
2026-01-02,S017,王護理師,nurse,nurse,0,109,1
2026-01-02,S018,趙護理師,nurse,nurse,0,100,1
2026-01-02,S019,周諮詢師,consultant,consultant,0,103,1
2026-01-03,S001,陳醫師,doctor,doctor,0,36,1
2026-01-03,S002,李醫師,doctor,doctor,0,38,1
2026-01-03,S003,吳醫師,doctor,doctor,0,47,1
2026-01-03,S004,林醫師,doctor,doctor,0,47,1
2026-01-03,S005,張護理師,nurse,nurse,0,146,1
2026-01-03,S006,劉護理師,nurse,nurse,0,137,1
2026-01-03,S007,陳護理師,nurse,nurse,0,106,1
2026-01-03,S008,王美療師,therapist,therapist,0,97,1
2026-01-03,S009,林美療師,therapist,therapist,0,146,1
2026-01-03,S010,葉美療師,therapist,therapist,0,123,1
2026-01-03,S011,陳美療師,therapist,therapist,0,150,1
2026-01-03,S012,黃諮詢師,consultant,consultant,0,128,1
2026-01-03,S013,林諮詢師,consultant,consultant,0,105,1
2026-01-03,S014,郭櫃台,admin,admin,0,301,1
2026-01-03,S015,許行政,admin,admin,0,400,1
2026-01-03,S016,邱客服,admin,admin,0,423,1
2026-01-03,S017,王護理師,nurse,nurse,0,137,1
2026-01-03,S018,趙護理師,nurse,nurse,0,136,1
2026-01-03,S019,周諮詢師,consultant,consultant,0,105,1
2026-01-04,S001,陳醫師,doctor,doctor,0,41,1
2026-01-04,S002,李醫師,doctor,doctor,0,41,1
2026-01-04,S003,吳醫師,doctor,doctor,0,58,1
2026-01-04,S004,林醫師,doctor,doctor,0,31,1
2026-01-04,S005,張護理師,nurse,nurse,0,125,1
2026-01-04,S006,劉護理師,nurse,nurse,0,113,1
2026-01-04,S007,陳護理師,nurse,nurse,0,93,1
2026-01-04,S008,王美療師,therapist,therapist,0,105,1
2026-01-04,S009,林美療師,therapist,therapist,0,133,1
2026-01-04,S010,葉美療師,therapist,therapist,0,132,1
2026-01-04,S011,陳美療師,therapist,therapist,0,110,1
2026-01-04,S012,黃諮詢師,consultant,consultant,0,104,1
2026-01-04,S013,林諮詢師,consultant,consultant,0,141,1
2026-01-04,S014,郭櫃台,admin,admin,0,362,1
2026-01-04,S015,許行政,admin,admin,0,325,1
2026-01-04,S016,邱客服,admin,admin,0,399,1
2026-01-04,S017,王護理師,nurse,nurse,0,92,1
2026-01-04,S018,趙護理師,nurse,nurse,0,126,1
2026-01-04,S019,周諮詢師,consultant,consultant,0,140,1
2026-01-05,S001,陳醫師,doctor,doctor,0,60,2
2026-01-05,S002,李醫師,doctor,doctor,0,56,2
2026-01-05,S003,吳醫師,doctor,doctor,0,50,2
2026-01-05,S004,林醫師,doctor,doctor,0,37,2
2026-01-05,S005,張護理師,nurse,nurse,0,124,2
2026-01-05,S006,劉護理師,nurse,nurse,0,99,2
